"TSectors","Intensity"
"(National) Major Party",0
"Agricultural",0
"Business",0
"Criminals",681.3
"Dissident",0
"Education",133.9
"General Population",0
"Government",1323.6
"Government Major Party (In Government)",213.9
"Human Rights IGOs",0
"Human Rights NGOs",0
"Ideological",176.5
"Insurgents",117.9
"International Religious",136.6
"Kashmiri",0
"Labor",0
"Legislative",0
"Media",0
"Medical",152.3
"Military",0
"Muslim",153.9
"National Religious",0
"Nongovernmental Organization (International)",231.2
"Nongovernmental Organizations",0
"Opposition Major Party (Out Of Government)",224.1
"Parties",94.6
"Police",0
"Protestors",229.9
"Radicals",0
"Rebel",206.9
"Separatists",212.4
"Sikh",0
"Social",7729.40000000002
"Unidentified Forces",206.9
