"TSectors","Intensity"
"Agricultural",0
"Banned Parties",0
"Business",19.6
"Criminals",37.6
"Defense",33.8
"Dissident",88.9
"Education",37.6
"Elite",37.6
"Executive",13.3
"General Population",579.6
"Government",69.8
"Intelligence Ministry",0
"Interior",0
"International Religious",0
"Judicial",27.6
"Kurd (Ethnic Group)",0
"Labor",0
"Legal",0
"Legislative",6.4
"Local",33.8
"Media",38.6
"Medical",65.6
"Military",111.1
"Muslim",0
"National Religious",27.6
"Nongovernmental Organizations",24.6
"Parties",56.6
"Police",354.6
"Protestors",0
"Provincial",0
"Radicals",0
"Rebel",110.6
"Social",607.5
"Sunni",16.2
"Unidentified Forces",137.4
