"TSectors","Intensity"
"Agricultural",0
"Banned Parties",0
"Business",0
"Criminals",40
"Defense",0
"Dissident",0
"Education",0
"Elite",0
"Executive",17.6
"General Population",685.6
"Government",799.6
"Intelligence Ministry",0
"Interior",0
"International Religious",0
"Judicial",0
"Kurd (Ethnic Group)",7.8
"Labor",63
"Legal",0
"Legislative",0
"Local",0
"Media",0
"Medical",0
"Military",124
"Muslim",0
"National Religious",31
"Nongovernmental Organizations",0
"Parties",12.3
"Police",0
"Protestors",0
"Provincial",0
"Radicals",0
"Rebel",33
"Social",923
"Sunni",0
"Unidentified Forces",165
