"TSectors","Intensity"
"Agriculture",0
"Business",15.4
"Catholic",0
"Criminals",104.4
"Dissident",24.8
"Education",0
"Exiles",0
"Food Ministry",0
"General Population",573.1
"Government",238.7
"Heavy Industrial",7.4
"Human Rights IGOs",0
"Human Rights Ministry",0
"Human Rights NGOs",0
"Industrial",0
"Intelligence Ministry",0
"Jewish",0
"Labor",7.4
"Labor Ministry",0
"Media",8.4
"Medical",10.9
"Military",13.4
"Military Intelligence",0
"Muslim",0
"National Religious",0
"Nongovernmental Organization (International)",0
"Nongovernmental Organizations",6.4
"Police",37
"Protestors",0
"Provincial Party",0
"Radicals",0
"Rebel",3.4
"Refugees",3.4
"Social",623.6
"Unidentified Forces",4
