"TSectors","Intensity"
"(National) Major Party",55.2
"Agricultural",0
"Buddhist",0
"Business",35.8
"Criminals",42.8
"Dissident",196.3
"Education",68.8
"Elite",50
"Exiles",0
"General Population",784.3
"Government",98.2
"Government Major Party (In Government)",45.9
"Human Rights IGOs",50.8
"Human Rights NGOs",0
"Insurgents",0
"International Religious",0
"Judicial",0
"Labor",36.5
"Legislative",0
"Media",23.8
"Medical",0
"Military",13.8
"Municipal",0
"Muslim",27.4
"National Religious",37.8
"Nongovernmental Organization (International)",0
"Nongovernmental Organizations",94.1
"Opposition Major Party (Out Of Government)",61
"Parties",0
"Police",348.5
"Protestors",79.7
"Radicals",0
"Rebel",57.8
"Social",49.8
"Unidentified Forces",54.8
