"TSectors","Intensity"
"(National) Minor Party",0
"Agricultural",0
"Business",0
"Criminals",69
"Defense",17
"Dissident",93
"Education",27
"Far Left",0
"Far Right",9
"General Population",102.4
"Government",114
"Human Rights IGOs",0
"Human Rights NGOs",0
"Ideological",33.4
"Insurgents",0
"International Ethnic",7
"Labor",0
"Legislative",0
"Local",14
"Marines",0
"Media",0
"Medical",0
"Military",0
"Municipal",0
"National Ethnic Minority",0
"National Religious",0
"Nongovernmental Organizations",0
"Parties",3.6
"Police",33
"Protestors",0
"Provincial",0
"Rebel",9
"Social",117.4
"South American Indigenous",0
"Unidentified Forces",12
