"TSectors","Intensity"
"(National) Major Party",0
"Agricultural",0
"Buddhist",0
"Business",0
"Criminals",108.4
"Dissident",0
"Education",12.8
"Elite",6.29999999999999
"Exiles",0
"General Population",1073.1
"Government",12.2
"Government Major Party (In Government)",0
"Human Rights IGOs",0
"Human Rights NGOs",0
"Insurgents",29.8
"International Religious",11.8
"Judicial",16.8
"Labor",0
"Legislative",0
"Media",1.8
"Medical",0
"Military",14.7
"Municipal",0
"Muslim",0
"National Religious",0
"Nongovernmental Organization (International)",19.8
"Nongovernmental Organizations",150.8
"Opposition Major Party (Out Of Government)",0
"Parties",84
"Police",364.8
"Protestors",267.6
"Radicals",0
"Rebel",0
"Social",130.8
"Unidentified Forces",50.8
