"TSectors","Intensity"
"Agriculture",0
"Business",0
"Catholic",0
"Criminals",0
"Dissident",141.9
"Education",14
"Exiles",0
"Food Ministry",0
"General Population",0
"Government",474.6
"Heavy Industrial",0
"Human Rights IGOs",0
"Human Rights Ministry",0
"Human Rights NGOs",0
"Industrial",0
"Intelligence Ministry",0
"Jewish",0
"Labor",0
"Labor Ministry",0
"Media",0
"Medical",7
"Military",0.0999999999999996
"Military Intelligence",0
"Muslim",0
"National Religious",0
"Nongovernmental Organization (International)",0
"Nongovernmental Organizations",0
"Police",0
"Protestors",9.4
"Provincial Party",0
"Radicals",0
"Rebel",0
"Refugees",19
"Social",946.700000000001
"Unidentified Forces",0
