"TSectors","Intensity"
"(National) Major Party",0
"Agricultural",0
"Buddhist",0
"Business",37.4
"Criminals",0
"Dissident",53.8
"Education",0
"Elite",28.4
"Exiles",0
"General Population",179.3
"Government",5.9
"Government Major Party (In Government)",0
"Human Rights IGOs",0
"Human Rights NGOs",0
"Insurgents",0
"International Religious",0
"Judicial",28.4
"Labor",0
"Legislative",0
"Media",0
"Medical",0
"Military",0
"Municipal",20.4
"Muslim",0
"National Religious",0
"Nongovernmental Organization (International)",25
"Nongovernmental Organizations",0
"Opposition Major Party (Out Of Government)",0
"Parties",11.2
"Police",112.4
"Protestors",0
"Radicals",0
"Rebel",0
"Social",293.3
"Unidentified Forces",26.4
