"TSectors","Intensity"
"Agricultural",0
"Banned Parties",0
"Business",0
"Criminals",23.8
"Defense",0
"Dissident",52.8
"Education",28.8
"Elite",37.8
"Executive",0
"General Population",0
"Government",106.4
"Intelligence Ministry",0
"Interior",0
"International Religious",42.8
"Judicial",38.8
"Kurd (Ethnic Group)",19.9
"Labor",0
"Legal",0
"Legislative",26.8
"Local",25.9
"Media",0
"Medical",0
"Military",62.8
"Muslim",0
"National Religious",0
"Nongovernmental Organizations",0
"Parties",0
"Police",66.8
"Protestors",0
"Provincial",31.8
"Radicals",0
"Rebel",0
"Social",214.8
"Sunni",0
"Unidentified Forces",28.8
