"TSectors","Intensity"
"Agricultural",0
"Banned Parties",0
"Business",28.1
"Criminals",28.6
"Defense",0
"Dissident",16.5
"Education",16.1
"Elite",0
"Executive",19.1
"General Population",0
"Government",157.7
"Intelligence Ministry",0
"Interior",0
"International Religious",0
"Judicial",0
"Kurd (Ethnic Group)",0
"Labor",0
"Legal",0
"Legislative",0
"Local",24.1
"Media",0
"Medical",0
"Military",0
"Muslim",0
"National Religious",3.3
"Nongovernmental Organizations",0
"Parties",7.1
"Police",158.1
"Protestors",0
"Provincial",0
"Radicals",0
"Rebel",16.1
"Social",488.3
"Sunni",0
"Unidentified Forces",60.1
