"TSectors","Intensity"
"Agricultural",0
"Banned Parties",0
"Business",0
"Criminals",0
"Defense",0
"Dissident",39
"Education",0
"Elite",39.8
"Executive",27
"General Population",709.2
"Government",45.8
"Intelligence Ministry",0
"Interior",0
"International Religious",8.5
"Judicial",0
"Kurd (Ethnic Group)",10.1
"Labor",22.8
"Legal",0
"Legislative",9
"Local",0
"Media",13.4
"Medical",0
"Military",156
"Muslim",18.5
"National Religious",11
"Nongovernmental Organizations",0
"Parties",0
"Police",135
"Protestors",16.4
"Provincial",4
"Radicals",0
"Rebel",18
"Social",2.4
"Sunni",0
"Unidentified Forces",144
