"TSectors","Intensity"
"Agricultural",0
"Air Force",0
"Army",0
"Army Headquarters",0
"Business",0
"Catholic",0
"Communist",0
"Criminals",0
"Dissident",55
"Education",0
"Elite",0
"Ethnic NGOs",0
"General Population",93.9
"Government",29.5
"Government Major Party (In Government)",0
"Human Rights NGOs",14.9
"Intelligence Ministry",0
"Justice",0
"Legal",23.4
"Media",16.9
"Medical",16.4
"Military",37.5
"National",0
"National Religious",30.4
"Navy",0
"Nongovernmental Organization (International)",0
"Organized Violent",0
"Police",17.4
"Protestors",36.4
"Radicals",0
"Rebel",0
"Social",257.5
"South American Indigenous",0
"Unidentified Forces",30.4
