"TSectors","Intensity"
"(National) Major Party",0
"Army",52.7
"Business",42.6
"Criminals",108.1
"Dissident",0
"Education",0
"Executive",0
"Fundamentalist",0
"General Population",1169.2
"Government",792.7
"Ideological",698.1
"Insurgents",0
"Intelligence Ministry",40.5
"International Religious",0
"Judicial",0
"Labor",65.1
"Legal",124.6
"Legislative",27.5
"Local",0
"Media",54.1
"Medical",0
"Military",0
"Municipal",0
"National Religious",0
"Nongovernmental Organizations",52
"Parties",42.7
"Police",476.9
"Protestors",0
"Provincial",42.1
"Radicals",0
"Rebel",153.1
"Social",54.2
"Sunni",0
"Unidentified Forces",131.1
