"TSectors","Intensity"
"Agricultural",5.5
"Business",0
"Christian",0
"Criminals",46.9
"Dissident",18.5
"Education",15.5
"Elections Ministry",0
"Exiles",0
"General Population",0
"Human Rights IGOs",0
"Human Rights NGOs",11.2
"Ideological",0
"Insurgents",0
"International Dissident",0
"International Insurgents",0
"International Religious",1.7
"Labor",0
"Legal",0
"Marines",0
"Media",0
"Military",0
"Municipal",12
"National Religious",0
"Nongovernmental Organization (International)",0
"Nongovernmental Organizations",25.1
"Police",69.3
"Protestors",15.5
"Radicals",0
"Rebel",10.5
"Separatists",0
"Social",209.8
"State Owned Enterprises",0
"State-Owned Transportation",0
"Sunni",0
"Unidentified Forces",0
