"TSectors","Intensity"
"Army",28.5
"Business",33.3
"Center Left",37.5
"Christian",0
"Criminals",94.5
"Dissident",145.2
"Education",75.7
"Elections Ministry",54.7
"Entertainment",0
"Far Right",0
"Food Ministry",25.1
"General Population",352.4
"Government",59
"Government Major Party (In Government)",0
"Human Rights NGOs",0
"Insurgents",0
"International Religious",0
"Labor",39.5
"Lower House",0
"Medical",28.9
"Military",149.1
"Military Intelligence",0
"Muslim",0
"National Religious",0
"Parties",42.4
"Police",57.7
"Protestors",30.5
"Radicals",0
"Rebel",0
"Separatists",0
"Social",276.2
"State Owned Enterprises",0
"State-Owned Heavy Industrial",0
"Unidentified Forces",41.9
