"TSectors","Intensity"
"(National) Minor Party",22.9
"Air Force",0
"Army",0
"Business",0
"Center Right",23.5
"Centrist",0
"Criminals",31.3
"Dissident",68.3
"Education",0
"Executive",22.5
"General Population",0
"Government",42.8
"Human Rights IGOs",0
"Human Rights NGOs",0
"Insurgents",0
"International Ethnic",28.3
"International Religious",0
"Labor",33.9
"Local",0
"Media",48.3
"Medical",0
"Military",275.2
"Muslim",0
"National Religious",23.3
"News",0
"Nongovernmental Organization (International)",0
"Nongovernmental Organizations",35.3
"Parties",0
"Police",262.9
"Protestors",44.8
"Provincial",0
"Radicals",31.3
"Rebel",76.3
"Social",532.5
"Unidentified Forces",407.9
