"TSectors","Intensity"
"(National) Minor Party",13.4
"Air Force",0
"Army",0
"Business",21
"Center Right",0
"Centrist",6
"Criminals",81.6
"Dissident",50
"Education",64
"Executive",5
"General Population",707.8
"Government",404.4
"Human Rights IGOs",0
"Human Rights NGOs",0
"Insurgents",29
"International Ethnic",0
"International Religious",0
"Labor",32
"Local",0
"Media",0
"Medical",18
"Military",0
"Muslim",0
"National Religious",28
"News",0
"Nongovernmental Organization (International)",23
"Nongovernmental Organizations",0
"Parties",27.6
"Police",0
"Protestors",27.5
"Provincial",5.5
"Radicals",38.6
"Rebel",58
"Social",72.2
"Unidentified Forces",462.4
