"TSectors","Intensity"
"(National) Minor Party",9.2
"Agricultural",0
"Business",9.2
"Center Right",0
"Communist",19.2
"Criminals",0
"Dissident",14.2
"Education",0
"Elite",9.2
"Energy Ministry",0
"Entertainment",0
"Ethnic NGOs",0
"Exiles",0
"General Population",0
"Government",5.7
"Human Rights IGOs",0
"Ideological",0
"Insurgents",0
"Judicial",6.2
"Labor",0
"Legal",0
"Local",0
"Media",0
"Medical",6.2
"Military",0
"Municipal",0
"Nongovernmental Organization (International)",0
"Nongovernmental Organizations",0
"Police",4
"Protestors",0
"Provincial",0
"Rebel",0
"Social",19.2
"Transportation Business",0
"Unidentified Forces",0
