"TSectors","Intensity"
"Agriculture",0
"Business",93.4
"Catholic",0
"Criminals",0
"Dissident",115.5
"Education",44.4
"Exiles",0
"Food Ministry",0
"General Population",1069.3
"Government",0
"Heavy Industrial",0
"Human Rights IGOs",0
"Human Rights Ministry",0
"Human Rights NGOs",0
"Industrial",0
"Intelligence Ministry",0
"Jewish",0
"Labor",0
"Labor Ministry",0
"Media",53.6
"Medical",39.9
"Military",39
"Military Intelligence",0
"Muslim",63.3
"National Religious",46.4
"Nongovernmental Organization (International)",0
"Nongovernmental Organizations",53.4
"Police",469
"Protestors",51.4
"Provincial Party",0
"Radicals",0
"Rebel",0
"Refugees",0
"Social",131.8
"Unidentified Forces",0
