"TSectors","Intensity"
"Business",6
"Criminals",0
"Defense",0
"Dissident",54
"Education",0
"Elite",7.2
"Executive",10
"Executive Office",0
"General Population",45
"Government",0.5
"Human Rights IGOs",0
"Human Rights NGOs",0
"Insurgents",0
"Intelligence Ministry",20
"International Dissident",0
"International Radicals",0
"International Religious",10
"Labor",10
"Local",0
"Media",10
"Medical",0
"Military",174.7
"Muslim",0
"National Religious",0
"Nongovernmental Organization (International)",0
"Nongovernmental Organizations",12
"Police",86
"Protestors",13
"Provincial",0
"Radicals",0
"Rebel",19
"Separatists",6
"Shia",0
"Social",316.2
"Unidentified Forces",36
