"TSectors","Intensity"
"(National) Minor Party",44.4
"Air Force",0
"Army",0
"Business",31
"Center Right",0
"Centrist",0
"Criminals",0
"Dissident",144
"Education",0
"Executive",0
"General Population",0
"Government",68.1
"Human Rights IGOs",0
"Human Rights NGOs",0
"Insurgents",0
"International Ethnic",0
"International Religious",0
"Labor",0
"Local",0
"Media",23
"Medical",0
"Military",191
"Muslim",0
"National Religious",54.4
"News",0
"Nongovernmental Organization (International)",22
"Nongovernmental Organizations",32.4
"Parties",17.1
"Police",227.3
"Protestors",24.4
"Provincial",24.4
"Radicals",0
"Rebel",0
"Social",754.8
"Unidentified Forces",220.2
