"TSectors","Intensity"
"(National) Minor Party",0
"Army",0
"Catholic",0
"Criminals",74.8
"Dissident",206.8
"Education",0
"Executive Office",9.8
"General Population",581.6
"Government",184
"Government Major Party (In Government)",0
"Human Rights IGOs",0
"Human Rights NGOs",14.4
"Insurgents",0
"International Ethnic",309.8
"International Religious",13.3
"Kurd (Ethnic Group)",0
"Labor",32.4
"Legal",27.8
"Local",0
"Media",13.8
"Military",0
"Municipal",0
"Muslim",36.8
"National Religious",0
"Nongovernmental Organization (International)",0
"Nongovernmental Organizations",14
"Parties",0
"Police",11.8
"Protestors",55.8
"Radicals",0
"Rebel",0
"Refugees",0
"Separatists",35.8
"Social",12.2
"Unidentified Forces",101.8
