"TSectors","Intensity"
"(National) Major Party",0
"Agricultural",36.8
"Business",384.4
"Criminals",298.9
"Dissident",40
"Education",98.8
"General Population",3171.5
"Government",507.3
"Government Major Party (In Government)",16.2
"Human Rights IGOs",0
"Human Rights NGOs",0
"Ideological",0
"Insurgents",0
"International Religious",88.4
"Kashmiri",9
"Labor",156.7
"Legislative",34.7
"Media",0
"Medical",12
"Military",145.6
"Muslim",44.6
"National Religious",20
"Nongovernmental Organization (International)",42
"Nongovernmental Organizations",28.4
"Opposition Major Party (Out Of Government)",74.2
"Parties",50.9
"Police",220.2
"Protestors",107
"Radicals",0
"Rebel",50
"Separatists",0
"Sikh",13.2
"Social",55.5
"Unidentified Forces",17.6
