"TSectors","Intensity"
"(National) Major Party",10.4
"Agricultural",0
"Buddhist",0
"Business",15.4
"Criminals",75.4
"Dissident",25.4
"Education",30.4
"Elite",10.4
"Exiles",20.4
"General Population",56.4
"Government",62.2
"Government Major Party (In Government)",0
"Human Rights IGOs",33.4
"Human Rights NGOs",0
"Insurgents",32.4
"International Religious",0
"Judicial",0
"Labor",12.4
"Legislative",17.4
"Media",19.2
"Medical",0
"Military",19.4
"Municipal",0
"Muslim",15.4
"National Religious",40.4
"Nongovernmental Organization (International)",0
"Nongovernmental Organizations",64.4
"Opposition Major Party (Out Of Government)",26.9
"Parties",48.4
"Police",69.9
"Protestors",30.4
"Radicals",15.4
"Rebel",0
"Social",497.1
"Unidentified Forces",15.4
