"TSectors","Intensity"
"Army",158.9
"Business",328.9
"Center Left",0
"Christian",147.9
"Criminals",373.8
"Dissident",267.9
"Education",384.3
"Elections Ministry",0
"Entertainment",0
"Far Right",161.9
"Food Ministry",0
"General Population",908.8
"Government",0
"Government Major Party (In Government)",0
"Human Rights NGOs",0
"Insurgents",155.9
"International Religious",248.4
"Labor",155.5
"Lower House",0
"Medical",326.8
"Military",186.5
"Military Intelligence",189.8
"Muslim",205.9
"National Religious",169.3
"Parties",185.6
"Police",440.5
"Protestors",170.9
"Radicals",0
"Rebel",159.9
"Separatists",0
"Social",1104.1
"State Owned Enterprises",0
"State-Owned Heavy Industrial",159.9
"Unidentified Forces",189.9
