"TSectors","Intensity"
"(National) Minor Party",0
"Army",0
"Catholic",0
"Criminals",124.6
"Dissident",19.6
"Education",0
"Executive Office",0.799999999999999
"General Population",0
"Government",206
"Government Major Party (In Government)",0
"Human Rights IGOs",0
"Human Rights NGOs",0
"Insurgents",0
"International Ethnic",233.4
"International Religious",0
"Kurd (Ethnic Group)",0
"Labor",0
"Legal",0
"Local",20.6
"Media",19.6
"Military",99.6
"Municipal",0
"Muslim",0
"National Religious",10.6
"Nongovernmental Organization (International)",16.6
"Nongovernmental Organizations",19.6
"Parties",21.3
"Police",133.6
"Protestors",7.6
"Radicals",0
"Rebel",20.6
"Refugees",0
"Separatists",0
"Social",491
"Unidentified Forces",40.6
