"TSectors","Intensity"
"Business",14.5
"Center Left",0
"Criminals",0
"Dissident",0
"Exiles",0
"General Population",0
"Government",0
"Human Rights IGOs",0
"Human Rights NGOs",0
"Information",0
"Insurgents",0
"Judicial",0
"Labor",0
"Legal",0
"Media",16.5
"Medical",0
"Military",0
"National",0
"National Ethnic",0
"National Ethnic Minority",0
"National Religious",0
"Nongovernmental Organization (International)",0
"Nongovernmental Organizations",3.5
"Online News",0
"Organized Violent",0
"Parties",0.5
"Police",0
"Protestors",0
"Provincial",0
"Provincial Party",0
"Radio News",0
"Rebel",0
"Social",172.6
"Unidentified Forces",36.5
"Upper House",0
