"TSectors","Intensity"
"(National) Minor Party",0
"Agricultural",30
"Business",0
"Center Right",0
"Communist",0
"Criminals",0
"Dissident",21.8
"Education",0
"Elite",6.2
"Energy Ministry",0
"Entertainment",0
"Ethnic NGOs",0
"Exiles",0
"General Population",22
"Government",196.3
"Human Rights IGOs",29
"Ideological",0
"Insurgents",20
"Judicial",0
"Labor",0
"Legal",22
"Local",0
"Media",0
"Medical",0
"Military",0
"Municipal",0
"Nongovernmental Organization (International)",0
"Nongovernmental Organizations",25
"Police",0
"Protestors",235
"Provincial",0
"Rebel",25
"Social",107.5
"Transportation Business",0
"Unidentified Forces",20
