"TSectors","Intensity"
"Business",0
"Center Left",0
"Criminals",0
"Dissident",0
"Exiles",0
"General Population",53.8
"Government",0
"Human Rights IGOs",0
"Human Rights NGOs",0
"Information",0
"Insurgents",0
"Judicial",0
"Labor",14.2
"Legal",15.2
"Media",14.2
"Medical",0
"Military",0
"National",0
"National Ethnic",0
"National Ethnic Minority",0
"National Religious",0
"Nongovernmental Organization (International)",0
"Nongovernmental Organizations",0
"Online News",0
"Organized Violent",0
"Parties",0
"Police",0
"Protestors",0
"Provincial",14.2
"Provincial Party",0
"Radio News",0
"Rebel",0
"Social",0
"Unidentified Forces",17.2
"Upper House",0
