"TSectors","Intensity"
"Agricultural",24.4
"Air Force",0
"Army",0
"Army Headquarters",0
"Business",17.5
"Catholic",0
"Communist",0
"Criminals",19.9
"Dissident",54.1
"Education",0
"Elite",0
"Ethnic NGOs",0
"General Population",90.4
"Government",0
"Government Major Party (In Government)",0
"Human Rights NGOs",17.9
"Intelligence Ministry",0
"Justice",1.3
"Legal",6.5
"Media",0
"Medical",0
"Military",22.2
"National",0
"National Religious",0
"Navy",0
"Nongovernmental Organization (International)",0
"Organized Violent",0
"Police",40.3
"Protestors",0
"Radicals",0
"Rebel",17.9
"Social",183.4
"South American Indigenous",0
"Unidentified Forces",0
