"TSectors","Intensity"
"(National) Major Party",14.2
"Agricultural",0
"Arab",0
"Beja",0
"Business",0
"Criminals",3
"Dissident",19.7
"Education",0
"General Population",89.3
"Government",21.9
"Government Major Party (In Government)",0
"Health Ministry",0
"Human Rights IGOs",0
"Human Rights NGOs",0
"Insurgents",0
"Intelligence Ministry",0
"International Ethnic",9
"International Religious",17.5
"Labor",0
"Local",10
"Media",0
"Military",14.1
"National Ethnic",0
"National Ethnic Minority",37.6
"Nongovernmental Organization (International)",1
"Nongovernmental Organizations",0
"Police",9.2
"Print News",0
"Protestors",0
"Provincial",29.1
"Rebel",9.5
"Refugees",1
"Social",3
"Unidentified Forces",0
"Women",0
