"TSectors","Intensity"
"Agricultural",3.6
"Air Force",0
"Army",0
"Army Headquarters",0
"Business",8.6
"Catholic",0
"Communist",0
"Criminals",0
"Dissident",79
"Education",0
"Elite",7.6
"Ethnic NGOs",0
"General Population",174.5
"Government",26.5
"Government Major Party (In Government)",0
"Human Rights NGOs",0
"Intelligence Ministry",0
"Justice",17
"Legal",0
"Media",5
"Medical",0
"Military",0
"National",0
"National Religious",0
"Navy",0
"Nongovernmental Organization (International)",22.5
"Organized Violent",0
"Police",35.6
"Protestors",0
"Radicals",0
"Rebel",0
"Social",147.4
"South American Indigenous",0
"Unidentified Forces",0
