"TSectors","Intensity"
"(National) Minor Party",0
"Agricultural",0
"Business",0
"Criminals",0
"Defense",331.9
"Dissident",443.2
"Education",0
"Far Left",0
"Far Right",0
"General Population",0
"Government",329.3
"Human Rights IGOs",0
"Human Rights NGOs",0
"Ideological",361.5
"Insurgents",361
"International Ethnic",0
"Labor",0
"Legislative",320.8
"Local",0
"Marines",0
"Media",329.8
"Medical",0
"Military",399.9
"Municipal",0
"National Ethnic Minority",0
"National Religious",0
"Nongovernmental Organizations",0
"Parties",0
"Police",338.8
"Protestors",0
"Provincial",0
"Rebel",388.8
"Social",695.4
"South American Indigenous",0
"Unidentified Forces",334.8
