"TSectors","Intensity"
"Army",0
"Business",15
"Center Left",0
"Christian",0
"Criminals",32
"Dissident",39.2
"Education",0
"Elections Ministry",0
"Entertainment",0
"Far Right",0
"Food Ministry",0
"General Population",204.4
"Government",73.4
"Government Major Party (In Government)",6.5
"Human Rights NGOs",5
"Insurgents",0
"International Religious",10
"Labor",0
"Lower House",0
"Medical",0
"Military",0
"Military Intelligence",0
"Muslim",2
"National Religious",9.5
"Parties",90.4
"Police",15
"Protestors",0
"Radicals",0
"Rebel",0
"Separatists",0
"Social",56.8
"State Owned Enterprises",0
"State-Owned Heavy Industrial",0
"Unidentified Forces",0
