"TSectors","Intensity"
"(National) Major Party",0
"Agricultural",9.4
"Business",0
"Center Right",11.8
"Communist",0
"Criminals",0
"Dissident",0
"Education",0
"Elite",6.8
"Executive",11.4
"Executive Office",8.4
"General Population",0.600000000000001
"Government",9.8
"Government Major Party (In Government)",0
"Ideological",0
"Judicial",0
"Labor",0
"Legal",0
"Local",0
"Medical",0
"Military",0
"National",0
"National Religious",0
"Navy",0
"Nongovernmental Organizations",0
"Police",0
"Protestors",0
"Rebel",0
"Social",0
"Unidentified Forces",0
"Upper House",0
