"TSectors","Intensity"
"(National) Minor Party",3
"Agricultural",0
"Business",0
"Criminals",9
"Defense",4
"Dissident",6.5
"Education",0
"Far Left",0
"Far Right",0
"General Population",31.4
"Government",9.5
"Human Rights IGOs",0
"Human Rights NGOs",0
"Ideological",16.5
"Insurgents",0
"International Ethnic",0
"Labor",0
"Legislative",5.5
"Local",0
"Marines",0
"Media",0
"Medical",0
"Military",23
"Municipal",0
"National Ethnic Minority",14
"National Religious",0
"Nongovernmental Organizations",0
"Parties",8
"Police",11.5
"Protestors",0
"Provincial",0
"Rebel",9
"Social",24
"South American Indigenous",0
"Unidentified Forces",0
