"TSectors","Intensity"
"(National) Minor Party",0
"Army",0
"Catholic",0
"Criminals",0
"Dissident",0
"Education",0
"Executive Office",0
"General Population",0
"Government",66.4
"Government Major Party (In Government)",0
"Human Rights IGOs",0
"Human Rights NGOs",0
"Insurgents",0
"International Ethnic",183
"International Religious",0
"Kurd (Ethnic Group)",0
"Labor",0
"Legal",0
"Local",0
"Media",0
"Military",243.2
"Municipal",167.1
"Muslim",0
"National Religious",0
"Nongovernmental Organization (International)",169
"Nongovernmental Organizations",0
"Parties",173
"Police",0
"Protestors",0
"Radicals",0
"Rebel",0
"Refugees",0
"Separatists",0
"Social",312.4
"Unidentified Forces",174
