"TSectors","Intensity"
"(National) Major Party",0
"Agricultural",40
"Business",57
"Criminals",0
"Dissident",508.2
"Education",69
"General Population",1389.7
"Government",291.7
"Government Major Party (In Government)",0
"Human Rights IGOs",73.4
"Human Rights NGOs",0
"Ideological",52.4
"Insurgents",0
"International Religious",169.1
"Kashmiri",0
"Labor",90.4
"Legislative",46.8
"Media",34.4
"Medical",105.7
"Military",296.1
"Muslim",60.8
"National Religious",50.9
"Nongovernmental Organization (International)",43.6
"Nongovernmental Organizations",48.2
"Opposition Major Party (Out Of Government)",129.5
"Parties",13.3
"Police",326.1
"Protestors",76.3
"Radicals",57.4
"Rebel",246
"Separatists",74.9
"Sikh",0
"Social",1407.8
"Unidentified Forces",332.8
