"TSectors","Intensity"
"(National) Major Party",0
"Agricultural",12.8
"Business",320.4
"Criminals",776.8
"Dissident",141.2
"Education",119.8
"General Population",3696.6
"Government",274.7
"Government Major Party (In Government)",35.9
"Human Rights IGOs",48.1
"Human Rights NGOs",35
"Ideological",8.5
"Insurgents",0
"International Religious",51.1
"Kashmiri",0
"Labor",72.3
"Legislative",157.7
"Media",1.8
"Medical",46.9
"Military",20.6
"Muslim",13
"National Religious",74
"Nongovernmental Organization (International)",0
"Nongovernmental Organizations",14
"Opposition Major Party (Out Of Government)",113.9
"Parties",106.1
"Police",926.6
"Protestors",0
"Radicals",52
"Rebel",10
"Separatists",23.8
"Sikh",0
"Social",4077.9
"Unidentified Forces",22
