"TSectors","Intensity"
"Agricultural",0
"Air Force",0
"Army",0
"Army Headquarters",0
"Business",39.8
"Catholic",0
"Communist",0
"Criminals",16.2
"Dissident",2.2
"Education",0
"Elite",14.2
"Ethnic NGOs",0
"General Population",226.2
"Government",12.1
"Government Major Party (In Government)",0
"Human Rights NGOs",19.2
"Intelligence Ministry",0
"Justice",0
"Legal",0
"Media",0
"Medical",14.2
"Military",23.1
"National",0
"National Religious",2.2
"Navy",0
"Nongovernmental Organization (International)",0
"Organized Violent",0
"Police",45.2
"Protestors",27.2
"Radicals",0
"Rebel",0
"Social",159.1
"South American Indigenous",0
"Unidentified Forces",0
