"TSectors","Intensity"
"(National) Major Party",0
"Agricultural",44.3
"Business",89.8
"Criminals",285.2
"Dissident",324.5
"Education",229.8
"General Population",2375.2
"Government",739.3
"Government Major Party (In Government)",48.8
"Human Rights IGOs",0
"Human Rights NGOs",78.3
"Ideological",21.8
"Insurgents",0
"International Religious",33.8
"Kashmiri",0
"Labor",59.3
"Legislative",56.5
"Media",10.4
"Medical",24.8
"Military",110.5
"Muslim",37.8
"National Religious",53.8
"Nongovernmental Organization (International)",12.8
"Nongovernmental Organizations",17.8
"Opposition Major Party (Out Of Government)",27
"Parties",144.1
"Police",0
"Protestors",27.8
"Radicals",20.8
"Rebel",0
"Separatists",16.8
"Sikh",23.8
"Social",3436.4
"Unidentified Forces",128.8
