"TSectors","Intensity"
"Agricultural",0
"Air Force",0
"Army",0
"Army Headquarters",0
"Business",52.5
"Catholic",0
"Communist",0
"Criminals",0
"Dissident",129.9
"Education",56.9
"Elite",46.1
"Ethnic NGOs",0
"General Population",113.9
"Government",0
"Government Major Party (In Government)",0
"Human Rights NGOs",0
"Intelligence Ministry",0
"Justice",35.9
"Legal",62.9
"Media",0
"Medical",0
"Military",0
"National",0
"National Religious",50.9
"Navy",0
"Nongovernmental Organization (International)",0
"Organized Violent",0
"Police",0
"Protestors",0
"Radicals",0
"Rebel",0
"Social",96.7
"South American Indigenous",0
"Unidentified Forces",0
