"TSectors","Intensity"
"(National) Major Party",0
"Agricultural",0
"Business",0
"Criminals",680.9
"Dissident",0
"Education",0
"General Population",0
"Government",1189.8
"Government Major Party (In Government)",210.9
"Human Rights IGOs",0
"Human Rights NGOs",0
"Ideological",283.2
"Insurgents",127.1
"International Religious",126.9
"Kashmiri",127.3
"Labor",0
"Legislative",0
"Media",0
"Medical",176.7
"Military",0
"Muslim",0
"National Religious",0
"Nongovernmental Organization (International)",190.8
"Nongovernmental Organizations",0
"Opposition Major Party (Out Of Government)",361.1
"Parties",0
"Police",0
"Protestors",234
"Radicals",292.9
"Rebel",174.7
"Separatists",158.1
"Sikh",0
"Social",6950.4
"Unidentified Forces",169.1
