"TSectors","Intensity"
"Agricultural",0
"Buddhist",0
"Business",28.5
"Criminals",40.9
"Dissident",42.9
"Education",0.700000000000001
"Exiles",0
"Finance",6.9
"General Population",323.9
"Government",26.1
"Human Rights IGOs",20.4
"Human Rights NGOs",0
"Ideological",4.9
"International Ethnic",0
"International Religious",0
"Local",6.9
"Media",30.1
"Medical",4.5
"Municipal",0
"Muslim",0
"National Ethnic",0
"National Religious",2.9
"Nongovernmental Organization (International)",0
"Nongovernmental Organizations",4.9
"Police",88.9
"Protestors",62.4
"Provincial",15.9
"Radicals",0
"Rebel",0
"Separatists",9.9
"Social",65.7
"State Media",0
"Unidentified Forces",0
"Uyghur",0
