"TSectors","Intensity"
"Agricultural",0
"Buddhist",0
"Business",0
"Criminals",0
"Dissident",525.9
"Education",0
"Exiles",10.7
"Finance",14.7
"General Population",0
"Government",0
"Human Rights IGOs",0
"Human Rights NGOs",0
"Ideological",11.7
"International Ethnic",0
"International Religious",0
"Local",5.3
"Media",0
"Medical",0
"Municipal",0
"Muslim",0
"National Ethnic",0
"National Religious",0
"Nongovernmental Organization (International)",48.7
"Nongovernmental Organizations",18.7
"Police",141.7
"Protestors",0
"Provincial",0
"Radicals",0
"Rebel",12.7
"Separatists",44.7
"Social",1284.1
"State Media",0
"Unidentified Forces",28.7
"Uyghur",16.7
