"TSectors","Intensity"
"Agricultural",0
"Air Force",0
"Army",9.4
"Army Headquarters",0
"Business",5.9
"Catholic",16.4
"Communist",0
"Criminals",65.4
"Dissident",56.7
"Education",4.4
"Elite",26.8
"Ethnic NGOs",0
"General Population",193.6
"Government",89.4
"Government Major Party (In Government)",0
"Human Rights NGOs",4.5
"Intelligence Ministry",0
"Justice",13.4
"Legal",3.4
"Media",0
"Medical",0
"Military",14.4
"National",0
"National Religious",16.4
"Navy",0
"Nongovernmental Organization (International)",0
"Organized Violent",0
"Police",46.2
"Protestors",0
"Radicals",0
"Rebel",0
"Social",302.8
"South American Indigenous",0
"Unidentified Forces",15.8
