"TSectors","Intensity"
"Agricultural",1.9
"Army",0
"Banned Parties",0
"Center Left",0
"Criminals",50.4
"Dissident",87.6
"Education",8.9
"Exiles",0
"Far Left",0
"Fundamentalist",0
"General Population",74
"Government",8.3
"Human Rights IGOs",0
"Human Rights NGOs",0
"Information",6.4
"International Ethnic",36.4
"Kurd (Ethnic Group)",0
"Labor",10.8
"Labor NGOs",0
"Legal",16.4
"Media",14
"Military",35.4
"Military Intelligence",0
"National",0
"Nongovernmental Organization (International)",0
"Nongovernmental Organizations",0
"Police",82.8
"Protestors",0
"Radicals",15.4
"Radio News",0
"Rebel",33.4
"Social",130.4
"State-Owned Science",0
"Sunni",0
"Unidentified Forces",55.4
