"TSectors","Intensity"
"(National) Minor Party",0
"Agricultural",0
"Berber-Kabyle",0
"Business",0
"Criminals",0
"Dissident",0.800000000000001
"Education",0
"Elite",0
"Ethnic NGOs",0
"Fundamentalist",0
"General Population",13.8
"Government",0
"Housing",0
"Human Rights IGOs",0
"Insurgents",2.8
"International Religious",0
"Judicial",2.8
"Labor",0
"Legal",0
"Legislative",0
"Local",0
"Media",0
"Medical",0
"Military",0
"Muslim",0
"National Religious",0.800000000000001
"Nongovernmental Organization (International)",0
"Police",0
"Protestors",0
"Provincial",0
"Radicals",0
"Rebel",0
"Separatists",0
"Social",25.8
"Unidentified Forces",0
