"TSectors","Intensity"
"(National) Minor Party",0
"Army",0
"Catholic",0
"Criminals",214.3
"Dissident",133.7
"Education",46.7
"Executive Office",41.7
"General Population",0
"Government",0
"Government Major Party (In Government)",41.7
"Human Rights IGOs",35.7
"Human Rights NGOs",0
"Insurgents",0
"International Ethnic",516.9
"International Religious",43.7
"Kurd (Ethnic Group)",0
"Labor",0
"Legal",0
"Local",149.7
"Media",0
"Military",595.3
"Municipal",0
"Muslim",0
"National Religious",0
"Nongovernmental Organization (International)",49.7
"Nongovernmental Organizations",23.7
"Parties",46.3
"Police",156.7
"Protestors",39.7
"Radicals",39.7
"Rebel",59.7
"Refugees",0
"Separatists",94.7
"Social",500.5
"Unidentified Forces",272.7
