"TSectors","Intensity"
"(National) Minor Party",0
"Agricultural",0
"Business",0
"Communist",0
"Criminals",20.2
"Dissident",16.2
"Education",0
"Environment Ministry",0
"General Population",55.8
"Government",31
"Government Major Party (In Government)",0
"Human Rights IGOs",0
"Human Rights NGOs",0
"Information",0
"Insurgents",0
"Labor",7.2
"Legislative",0.199999999999999
"Media",0
"Medical",2.8
"Military",7.2
"Municipal",0
"Nationalist",5.2
"Nongovernmental Organization (International)",0
"Nongovernmental Organizations",0
"Police",70.7
"Protestors",12.2
"Provincial",0
"Radicals",0
"Rebel",0
"Refugees",0
"Regional Diplomatic IGOs",0
"Social",35.4
"Transportation Business",0
"Unidentified Forces",0
"Women",0
