"TSectors","Intensity"
"Agricultural",12
"Buddhist",0
"Criminals",0
"Defense",18.1
"Dissident",24
"Elections Ministry",0
"Exiles",0
"General Population",633.2
"Government",1612.5
"Government Major Party (In Government)",0
"Human Rights IGOs",107
"Human Rights NGOs",0
"Information",0
"Insurgents",0
"Intelligence Ministry",0
"Interior",0
"International Ethnic",0
"International Religious",0
"Labor",0
"Media",0
"Medical",0
"Military",54.7
"Muslim",0
"National Religious",6.5
"Nongovernmental Organization (International)",31.5
"Nongovernmental Organizations",31
"Police",0
"Protestors",733.9
"Radicals",0
"Rebel",0
"Refugees",0
"Separatists",0
"Social",875.4
"State Media",0
