"TSectors","Intensity"
"Agricultural",0
"Army",6
"Banned Parties",0
"Center Left",3.2
"Criminals",0
"Dissident",6.2
"Education",5
"Exiles",11
"Far Left",0
"Fundamentalist",0
"General Population",0
"Government",0
"Human Rights IGOs",0
"Human Rights NGOs",5
"Information",0
"International Ethnic",22.2
"Kurd (Ethnic Group)",0
"Labor",2.6
"Labor NGOs",0
"Legal",11
"Media",29.6
"Military",0
"Military Intelligence",0
"National",0
"Nongovernmental Organization (International)",0
"Nongovernmental Organizations",9
"Police",56.8
"Protestors",48.5
"Radicals",0
"Radio News",0
"Rebel",16
"Social",8.70000000000001
"State-Owned Science",5
"Sunni",0
"Unidentified Forces",11
