"TSectors","Intensity"
"(National) Major Party",0
"Agricultural",0
"Arab",8
"Beja",0
"Business",7
"Criminals",11
"Dissident",62
"Education",0
"General Population",0
"Government",19.8
"Government Major Party (In Government)",0
"Health Ministry",0
"Human Rights IGOs",5
"Human Rights NGOs",0
"Insurgents",0
"Intelligence Ministry",0
"International Ethnic",0
"International Religious",8.2
"Labor",0
"Local",0
"Media",4.6
"Military",128.3
"National Ethnic",0
"National Ethnic Minority",0
"Nongovernmental Organization (International)",0
"Nongovernmental Organizations",0
"Police",42.6
"Print News",0
"Protestors",69.1
"Provincial",0
"Rebel",89
"Refugees",6
"Social",446.5
"Unidentified Forces",55
"Women",0
