"TSectors","Intensity"
"Agricultural",4.4
"Business",0
"Catholic",0
"Criminals",0
"Dissident",73.4
"Education",0
"Entertainment",0
"Environment Ministry",0
"General Population",223.4
"Government",0
"Human Rights NGOs",0
"International Religious",0
"Justice",0
"Labor",0
"Legal",0
"Legislative",6.9
"Local",11.4
"Media",0
"Medical",0
"Military",3.6
"Municipal",0
"Muslim",0
"National Religious",0
"Nilotic",0
"Nongovernmental Organization (International)",0
"Nongovernmental Organizations",9
"Police",23.8
"Protestors",0
"Provincial",6.4
"Rebel",0
"Refugees",0
"Social",32.2
"Television Entertainment",7.4
"Unidentified Forces",7.4
"Upper House",7.4
