"TSectors","Intensity"
"Business",27.5
"Center Left",35.5
"Criminals",0
"Dissident",56.5
"Exiles",0
"General Population",45.5
"Government",0
"Human Rights IGOs",0
"Human Rights NGOs",0
"Information",0
"Insurgents",0
"Judicial",0
"Labor",32.5
"Legal",0
"Media",47.5
"Medical",0
"Military",0
"National",0
"National Ethnic",0
"National Ethnic Minority",0
"National Religious",33.7
"Nongovernmental Organization (International)",34.5
"Nongovernmental Organizations",0
"Online News",0
"Organized Violent",57.5
"Parties",35.5
"Police",45.5
"Protestors",0
"Provincial",0
"Provincial Party",0
"Radio News",0
"Rebel",67.1
"Social",20.8
"Unidentified Forces",31.5
"Upper House",45.5
