"TSectors","Intensity"
"Business",12.4
"Criminals",8.4
"Defense",0
"Dissident",2.4
"Education",0
"Elite",12.4
"Executive",32.4
"Executive Office",3.4
"General Population",0
"Government",87.4
"Human Rights IGOs",0
"Human Rights NGOs",0
"Insurgents",0
"Intelligence Ministry",0
"International Dissident",0
"International Radicals",0
"International Religious",0
"Labor",0
"Local",0
"Media",1.4
"Medical",23.4
"Military",349.8
"Muslim",0
"National Religious",0
"Nongovernmental Organization (International)",0
"Nongovernmental Organizations",0
"Police",23.4
"Protestors",0
"Provincial",0
"Radicals",0
"Rebel",72.4
"Separatists",0
"Shia",0
"Social",221
"Unidentified Forces",163.4
