"TSectors","Intensity"
"(National) Major Party",41.5
"Agricultural",0
"Arab",0
"Beja",0
"Business",0
"Criminals",49
"Dissident",76
"Education",0
"General Population",0
"Government",111.5
"Government Major Party (In Government)",0
"Health Ministry",0
"Human Rights IGOs",0
"Human Rights NGOs",0
"Insurgents",27.6
"Intelligence Ministry",0
"International Ethnic",25
"International Religious",0
"Labor",0
"Local",0
"Media",0
"Military",0
"National Ethnic",40.2
"National Ethnic Minority",0
"Nongovernmental Organization (International)",0
"Nongovernmental Organizations",0
"Police",0
"Print News",0
"Protestors",0
"Provincial",19
"Rebel",38
"Refugees",0
"Social",340.8
"Unidentified Forces",38.3
"Women",0
