"TSectors","Intensity"
"Agricultural",0
"Army",26.6
"Banned Parties",0
"Center Left",0
"Criminals",0
"Dissident",185.3
"Education",21.6
"Exiles",0
"Far Left",0
"Fundamentalist",0
"General Population",117.5
"Government",48
"Human Rights IGOs",32.6
"Human Rights NGOs",0
"Information",26.6
"International Ethnic",33.2
"Kurd (Ethnic Group)",36.6
"Labor",26.6
"Labor NGOs",0
"Legal",0
"Media",0
"Military",28.8
"Military Intelligence",0
"National",23.6
"Nongovernmental Organization (International)",35.6
"Nongovernmental Organizations",0
"Police",85.6
"Protestors",0
"Radicals",0
"Radio News",0
"Rebel",0
"Social",305.4
"State-Owned Science",19.8
"Sunni",0
"Unidentified Forces",26.6
