"TSectors","Intensity"
"(National) Minor Party",0
"Army",0
"Catholic",0
"Criminals",36.6
"Dissident",18.6
"Education",23.6
"Executive Office",6.6
"General Population",220.2
"Government",95.7
"Government Major Party (In Government)",0
"Human Rights IGOs",0
"Human Rights NGOs",0
"Insurgents",0
"International Ethnic",0
"International Religious",0
"Kurd (Ethnic Group)",46.2
"Labor",15.6
"Legal",6.6
"Local",0
"Media",6.6
"Military",32.6
"Municipal",0
"Muslim",0
"National Religious",0
"Nongovernmental Organization (International)",10.6
"Nongovernmental Organizations",0
"Parties",0
"Police",0
"Protestors",11.6
"Radicals",0
"Rebel",0
"Refugees",0
"Separatists",0
"Social",6.6
"Unidentified Forces",6.6
