"TSectors","Intensity"
"(National) Minor Party",0
"Army",0
"Catholic",0
"Criminals",0
"Dissident",61.6
"Education",13.4
"Executive Office",0
"General Population",0
"Government",7.2
"Government Major Party (In Government)",0
"Human Rights IGOs",0
"Human Rights NGOs",0
"Insurgents",0
"International Ethnic",24.8
"International Religious",0
"Kurd (Ethnic Group)",13.8
"Labor",0
"Legal",0
"Local",0
"Media",0
"Military",0
"Municipal",0
"Muslim",0
"National Religious",0
"Nongovernmental Organization (International)",0
"Nongovernmental Organizations",0
"Parties",1.2
"Police",17.8
"Protestors",0
"Radicals",0
"Rebel",0
"Refugees",0
"Separatists",0
"Social",114.2
"Unidentified Forces",3.8
