"TSectors","Intensity"
"(National) Major Party",49.1
"Agricultural",0
"Arab",0
"Beja",0
"Business",0
"Criminals",69.8
"Dissident",7.8
"Education",0
"General Population",0
"Government",0
"Government Major Party (In Government)",0
"Health Ministry",0
"Human Rights IGOs",68.8
"Human Rights NGOs",0
"Insurgents",65.3
"Intelligence Ministry",0
"International Ethnic",0
"International Religious",47.8
"Labor",46.2
"Local",0
"Media",0
"Military",143.8
"National Ethnic",0
"National Ethnic Minority",0
"Nongovernmental Organization (International)",0
"Nongovernmental Organizations",0
"Police",0
"Print News",0
"Protestors",66.8
"Provincial",0
"Rebel",14.9
"Refugees",0
"Social",128.4
"Unidentified Forces",97.8
"Women",0
