"TSectors","Intensity"
"Agricultural",0
"Business",50.5
"Catholic",0
"Criminals",116.5
"Dissident",31.5
"Education",37.9
"Entertainment",0
"Environment Ministry",0
"General Population",295.9
"Government",0
"Human Rights NGOs",0
"International Religious",0
"Justice",29.5
"Labor",28.5
"Legal",36.5
"Legislative",0
"Local",0
"Media",31.9
"Medical",27.5
"Military",0
"Municipal",0
"Muslim",0
"National Religious",0
"Nilotic",29.5
"Nongovernmental Organization (International)",0
"Nongovernmental Organizations",35.5
"Police",51.7
"Protestors",0
"Provincial",58.4
"Rebel",0
"Refugees",0
"Social",235
"Television Entertainment",0
"Unidentified Forces",0
"Upper House",25.4
