"TSectors","Intensity"
"Agricultural",0
"Air Force",0
"Army",0
"Army Headquarters",0
"Business",58
"Catholic",0
"Communist",0
"Criminals",66
"Dissident",82
"Education",0
"Elite",50
"Ethnic NGOs",0
"General Population",0
"Government",0
"Government Major Party (In Government)",0
"Human Rights NGOs",0
"Intelligence Ministry",0
"Justice",0
"Legal",0
"Media",54
"Medical",0
"Military",49
"National",0
"National Religious",0
"Navy",0
"Nongovernmental Organization (International)",0
"Organized Violent",0
"Police",84
"Protestors",50
"Radicals",0
"Rebel",0
"Social",428.5
"South American Indigenous",0
"Unidentified Forces",0
